,acousticness,analysis_channels,analysis_sample_rate,artist,danceability,duration,duration_ms,end_of_fade_in,energy,instrumentalness,key,key_confidence,liveness,loudness,mode,mode_confidence,song,speechiness,start_of_fade_out,tempo,tempo_confidence,time_signature,time_signature_confidence,trackid,valence
2333,0.934,1,22050,Chaka Khan,0.386,474.78667,474787,0.12639,0.0481,0.852,2,0.495,0.101,-25.336,0,0.457,Spring Can Really Hang You Up The Most,0.04,454.83828,148.305,0.123,3,0.541,1Rx7TVIX8t9pZFJdLq0vvY,0.0714
2334,0.00552,1,22050,Chaka Khan,0.745,237.24,237240,0.16172,0.346,0.0,1,0.595,0.0881,-7.709,1,0.529,Stay,0.331,233.47664,203.911,0.447,4,0.911,0ZNrc4kNeQYD9koZ3KvCsy,0.112
2335,0.123,1,22050,Chaka Khan,0.893,417.46667,417467,0.13456,0.675,0.00465,11,0.308,0.143,-13.754,0,0.342,Sticky Wicked,0.0563,403.30739,102.632,0.903,4,1.0,2WK7LK9WzbHU0MTlXQP4bS,0.369
2336,0.744,1,22050,Chaka Khan,0.519,176.37333,176373,3.57007,0.467,0.37,3,0.559,0.0973,-10.318,1,0.676,Stop On By,0.049,167.83964,150.008,0.188,4,0.957,7jJWNDoM8sK916eLZ8ZGhe,0.236
2337,0.715,1,22050,Chaka Khan,0.268,190.4,190400,2.51937,0.353,0.0,0,0.055,0.293,-9.447,0,0.252,Stormy Weather,0.0312,180.4771,173.54,0.238,3,0.975,2IdwQxhJn9ZE4zIotcCefR,0.513
2338,0.194,1,22050,Chaka Khan,0.561,206.6854,206685,0.14499,0.586,0.00214,9,0.158,0.117,-8.822,0,0.369,Stranger To Love,0.0383,198.98921,161.663,0.123,4,1.0,7ifSVm2sLJ8vDs6Bxfaczm,0.617
2339,0.121,1,22050,Chaka Khan,0.88,361.26667,361267,0.0,0.558,3.35e-05,9,0.266,0.119,-10.426,1,0.296,Street Player,0.217,348.04971,89.024,0.364,4,1.0,4XiZFtOlgXYtrp88tGNnk8,0.597
2340,0.637,1,22050,Chaka Khan,0.449,93.05288,93053,0.0,0.341,0.000185,3,0.439,0.125,-12.48,1,0.647,Stronger Than Before,0.255,84.88635,74.254,0.116,4,0.111,5Badyqzk0Hp0QBY3zStIWE,0.246
2341,0.23,1,22050,Chaka Khan,0.518,265.54667,265547,0.14771,0.385,0.000226,4,0.413,0.124,-14.636,1,0.525,Sweet Thing,0.0339,250.79293,86.604,0.085,3,0.883,4dBI72rgkmG0gTzswyBTzz,0.712
2342,0.278,1,22050,Chaka Khan,0.479,331.8,331800,0.39029,0.318,0.0959,0,0.493,0.107,-13.836,1,0.513,Take The A-Train,0.0395,322.50195,94.036,0.075,4,0.813,6KBsivP3Of4z2x6uNMAyE3,0.575
2343,0.811,1,22050,Chaka Khan,0.54,167.49333,167493,0.23125,0.229,0.0,8,0.087,0.165,-11.113,1,0.255,Teach Me Tonight,0.0884,159.85778,73.027,0.286,4,0.093,7kqvTohc8GmFJZYBPBnhTD,0.502
2344,0.0965,1,22050,Chaka Khan,0.843,256.43751,256438,0.0,0.889,0.115,9,0.508,0.0389,-4.385,0,0.516,Tearin' It Up,0.135,250.95546,106.938,0.86,4,1.0,05rbTsgovBYa0JIund4MrS,0.556
2345,0.00748,1,22050,Chaka Khan,0.827,220.62667,220627,0.24395,0.821,0.0015,3,0.069,0.115,-5.864,1,0.226,Telephone,0.0419,209.19438,122.017,0.893,4,1.0,1IaYWv32nFFMdljBIjMY5T,0.684
2346,0.689,1,22050,Chaka Khan,0.72,280.04,280040,0.41751,0.407,0.0,1,0.421,0.137,-9.12,1,0.66,Tell Me Something Good,0.235,267.7551,73.983,0.245,4,1.0,0AECVMjxepWdsjDb49JFRd,0.765
2347,0.531,1,22050,Chaka Khan,0.653,173.22667,173227,0.36576,0.29,0.0,8,0.433,0.171,-12.45,1,0.502,The Best Is Yet To Come,0.0625,162.38295,109.696,0.328,3,0.576,3HXdy2r9RzawSwqQCwkjnP,0.464
2348,0.92,1,22050,Chaka Khan,0.319,192.16,192160,0.47016,0.21,8.06e-05,1,0.459,0.138,-15.231,1,0.624,The Christmas Song,0.0341,180.65125,78.696,0.084,4,0.138,4PS1e8f2LvuTFgUs1Cn3ON,0.209
2349,0.2,1,22050,Chaka Khan,0.558,204.42444,204424,0.238,0.624,0.0,2,0.105,0.11,-6.042,1,0.347,The Drama,0.169,199.98186,156.07,0.148,4,1.0,5xqYosUgntU0KlUIGCIaBY,0.69
2350,0.39,1,22050,Chaka Khan,0.35,201.0,201000,0.0,0.4,0.0,7,0.393,0.28,-8.751,1,0.457,The End Of A Love Affair,0.0346,193.90404,66.801,0.0,4,0.934,2QT3JTDwqnCaNplATXzhQh,0.23
2351,0.351,1,22050,Chaka Khan,0.725,257.84,257840,0.40054,0.79,0.000269,7,0.127,0.152,-8.914,0,0.176,The Message In The Middle Of The Bottom,0.0542,242.44535,154.861,0.149,4,1.0,4mhOigdD9sBN0vRo2ltbB8,0.962
2352,0.485,1,22050,Chaka Khan,0.501,214.56,214560,0.85923,0.684,0.0,2,0.706,0.083,-5.368,1,0.674,The Other Side Of The World,0.0302,205.17152,80.039,0.071,4,0.725,4A9E08l34BkPsCDAmOpHxb,0.369
2353,0.101,1,22050,Chaka Khan,0.489,267.17333,267173,0.0,0.594,0.0,1,0.341,0.356,-6.848,1,0.475,The Woman I Am,0.0937,261.2419,171.581,0.161,4,1.0,6zFPVaf3NTwsiV7byxJKoB,0.54
2354,0.924,1,22050,Chaka Khan,0.639,156.59388,156594,2.16526,0.226,0.0,7,0.603,0.262,-10.088,1,0.742,Them There Eyes,0.107,150.08218,79.751,0.0,4,0.891,1rRdKh1E8ECVuJERxj7bf1,0.721
2355,0.0129,1,22050,Chaka Khan,0.73,280.86667,280867,0.32757,0.873,0.0179,4,0.131,0.0472,-12.086,0,0.061,This Is My Night,0.0706,268.00472,108.886,0.871,4,1.0,1EZmeztCbpOM1vqDlGyJLQ,0.698
2356,0.361,1,22050,Chaka Khan,0.546,166.69333,166693,0.0,0.399,3.18e-06,4,0.383,0.0995,-9.378,1,0.489,To Sir With Love,0.027,159.02186,97.142,0.25,4,0.694,0gBFr7N2D1GfhkXIIepIGG,0.301
2357,0.564,1,22050,Chaka Khan,0.39,259.21333,259213,0.17406,0.4,6.2e-05,7,0.617,0.164,-7.542,1,0.71,Too Much Love,0.031,248.75537,145.496,0.06,4,1.0,5eDwoZdv3Qftzs8ijKviYg,0.209
2358,0.097,1,22050,Chaka Khan,0.818,247.52472,247525,0.41628,0.737,0.00937,6,0.27,0.136,-11.503,1,0.357,Walk The Rockway,0.0486,233.72626,123.779,0.819,4,1.0,3BfMfGbKFCLdFyWGEZXZSS,0.562
2359,0.404,1,22050,Chaka Khan,0.731,198.34776,198348,0.22109,0.0816,0.000474,2,0.625,0.0803,-16.268,1,0.512,Walkin' In The Sun,0.117,192.74884,88.967,0.296,4,1.0,1IB5KfKTKLJxWuTBkjgpVp,0.376
2360,0.0635,1,22050,Chaka Khan,0.378,135.69333,135693,0.0,0.677,0.0,2,0.593,0.183,-8.63,1,0.813,We Can Work It Out,0.0298,128.01161,106.071,0.418,4,0.991,1hTUFqJuQAMjXVGwUPWDqi,0.648
2361,0.195,1,22050,Cheap Trick,0.475,255.52295,255523,0.0,0.751,0.0,0,0.362,0.658,-3.527,1,0.54,All We Need Is A Dream,0.0487,255.52295,109.16,0.58,4,0.934,18K3KrfCYRD1iIjS5bwhZA,0.222
2362,0.0573,1,22050,Cheap Trick,0.57,212.30667,212307,0.14086,0.848,0.0,10,0.16,0.124,-3.0,0,0.31,Born To Raise Hell,0.066,205.64753,80.03,0.054,4,1.0,0dKYukgkmv37SebbuUE6YJ,0.654
2363,0.12,1,22050,Cheap Trick,0.587,268.66667,268667,0.0,0.731,5.78e-06,7,0.932,0.132,-5.632,1,0.738,Busted,0.0398,257.03329,110.936,0.677,4,0.996,6INaSJ4clfZ8pvXSGZQnJ7,0.539
2364,0.0065,1,22050,Cheap Trick,0.527,224.8,224800,0.11243,0.939,3.83e-05,9,0.826,0.177,-7.97,1,0.691,California Man,0.0467,220.68825,155.838,0.58,4,0.993,5e4kUj91oLjKxxiT8akiQV,0.865
2365,0.00347,1,22050,Cheap Trick,0.402,393.56,393560,0.68485,0.923,0.00651,4,0.624,0.29,-10.034,1,0.614,Dancing The Night Away,0.0477,389.89787,149.322,0.651,4,1.0,2B89g16NT6wUIEnmFddv59,0.649
2366,0.315,1,22050,Cheap Trick,0.092,256.8,256800,0.56816,0.138,0.654,7,0.51,0.283,-16.884,1,0.664,Downed,0.0382,250.6478,166.306,0.098,3,0.015,26hEU8M4kg9Bsm9Es43CY8,0.0602
2367,0.0132,1,22050,Cheap Trick,0.483,206.96,206960,8.13859,0.677,1.15e-06,2,1.0,0.132,-5.888,1,0.748,Eight Miles Low,0.0331,192.4644,135.97,0.829,4,1.0,6zEnfAe2FVJUJE0JPR1bS6,0.274
2368,0.0024,1,22050,Cheap Trick,0.402,235.73333,235733,0.08721,0.94,2.68e-06,11,0.37,0.116,-7.649,0,0.378,Everything Works If You Let It,0.0873,226.9112,148.706,0.74,4,0.954,2MwD3NAXGIpNCUQeYfGsxg,0.403
2369,0.00244,1,22050,Cheap Trick,0.666,282.90667,282907,0.0,0.936,0.086,7,0.185,0.153,-9.919,1,0.35,Give It Away,0.0476,278.1112,91.577,0.379,4,1.0,0uppYCG86ajpV2hSR3dJJ0,0.776
2370,0.183,1,22050,Cheap Trick,0.591,221.44,221440,0.29465,0.794,0.0,4,0.361,0.292,-5.935,0,0.338,Hot Love,0.069,217.37361,147.974,0.801,4,0.996,6GsP3uMCd0Dn5T37C93waZ,0.875
2371,0.448,1,22050,Cheap Trick,0.519,166.18667,166187,0.18576,0.528,0.135,7,0.888,0.239,-7.942,1,0.817,How About You,0.0298,156.00327,122.027,0.657,4,0.417,48x1VbWiN6kiJAdGBISzhn,0.537
2372,0.614,1,22050,Cheap Trick,0.389,247.04,247040,2.98376,0.343,0.0,10,0.651,0.127,-9.571,1,0.526,How Are You?,0.0299,235.07882,110.314,0.368,4,0.967,1msuiw6pnXYfxZ7Edyit9U,0.112
2373,0.0703,1,22050,Cheap Trick,0.73,189.68,189680,0.09778,0.534,1.12e-06,0,0.792,0.212,-6.227,1,0.727,I Can't Take It,0.0249,180.3668,98.984,0.163,4,1.0,0knRPmFvgy1aNcGdAdYOln,0.515
2374,0.000371,1,22050,Cheap Trick,0.578,209.57333,209573,0.0,0.767,0.392,2,0.657,0.0961,-10.828,1,0.379,I Can't Understand It,0.0318,194.13624,132.375,1.0,4,1.0,5kBvOzRSSTiTxWtqx5sTEV,0.64
2375,2.53e-05,1,22050,Cheap Trick,0.342,202.64,202640,0.19188,0.981,0.0,2,0.622,0.343,-3.228,0,0.586,I Want You To Want Me,0.14,190.4907,160.083,0.715,4,1.0,3imITUqEhkebNbOoS1yrWm,0.207
2376,0.0427,1,22050,Cheap Trick,0.556,220.58667,220587,0.08617,0.504,0.000356,9,0.727,0.0582,-11.513,1,0.636,If It Takes A Lifetime,0.0293,210.98812,84.421,0.029,4,1.0,2hsf7VvrBm44soR5rtDVXw,0.616
2377,0.647,1,22050,Cheap Trick,0.521,210.50667,210507,0.32512,0.22,0.00814,9,1.0,0.179,-10.202,1,0.712,If You Need Me,0.0314,201.40408,104.03,0.307,4,1.0,7d0XkI4iJ32nxeFAHFXbLQ,0.135
2378,0.00049,1,22050,Cheap Trick,0.58,190.14626,190146,0.29615,0.864,0.000272,9,0.64,0.122,-2.722,1,0.491,(I'm My) Best Friend,0.0371,181.22594,143.999,0.792,4,1.0,6tZHVZcRBJPdHK2II668gt,0.647
2379,0.00735,1,22050,Cheap Trick,0.545,336.09306,336093,1.02839,0.512,0.869,7,0.144,0.0629,-12.272,1,0.458,Invaders Of The Heart,0.026,321.65442,90.508,0.254,4,0.969,3sRfwJamrDcMw4KCegnxul,0.668
2380,0.591,1,22050,Cheap Trick,0.797,121.63025,121630,0.0,0.293,0.0724,5,0.269,0.148,-7.479,1,0.361,Let Go,0.08,118.88617,80.035,0.249,4,1.0,4axYWgXASdsCBHuwInAubT,0.478
2381,0.365,1,22050,Cheap Trick,0.479,252.73333,252733,0.0,0.545,0.0,7,0.556,0.0963,-7.346,1,0.674,Let Her Go,0.0688,247.51311,74.897,0.239,4,0.902,6GmUVqe73u5YRfUUynZK6I,0.244
2382,0.0292,1,22050,Cheap Trick,0.502,274.74943,274749,0.22676,0.634,0.0492,2,0.341,0.111,-5.173,0,0.395,Little Sister,0.0337,266.48961,145.922,0.205,4,1.0,1zmEuFmMP46w1RW3sFXywK,0.0388
2383,0.0194,1,22050,Cheap Trick,0.556,210.10535,210105,0.06952,0.838,4.51e-05,7,0.558,0.139,-6.149,1,0.681,Lookin' Out For Number One,0.0356,205.65914,145.249,0.778,4,1.0,0SmHBudjCTIhfp1LZ8Z5XW,0.725
2384,0.0535,1,22050,Cheap Trick,0.541,156.90626,156906,0.07442,0.89,0.0,0,0.201,0.381,-6.668,1,0.447,Lovin' Money,0.0542,153.51873,187.064,0.393,4,1.0,4webgIEm24uZUA7Swnwpz6,0.936
2385,0.0466,1,22050,Cheap Trick,0.634,154.46549,154465,0.0,0.621,0.0,2,0.442,0.128,-5.936,1,0.526,No Mercy,0.0288,149.69324,105.049,0.381,4,1.0,3tbwKbrgDNjT4JvM4SVAtz,0.844
2386,0.142,1,22050,Cheap Trick,0.678,179.44,179440,0.10771,0.638,9.62e-06,7,0.802,0.224,-11.073,1,0.792,Oh Caroline,0.0285,172.23401,125.083,0.916,4,1.0,2pe3KkzSYohFQVlHdpYDka,0.921
2387,0.202,1,22050,Cheap Trick,0.759,211.06667,211067,0.31315,0.699,0.000131,0,0.448,0.443,-5.745,0,0.588,One More,0.0307,207.60961,92.96,0.496,4,1.0,3MjUtNVVq3C8Fn0MP3zhXa,0.907
2388,0.228,1,22050,Cheap Trick,0.613,178.2,178200,0.0,0.924,1.5e-05,9,0.701,0.594,-7.216,1,0.629,Saturday At Midnight,0.0727,165.80209,123.067,0.943,4,0.994,3YBwFgCq1kPuwS6SMy1AQ2,0.584
2389,0.00164,1,22050,Cheap Trick,0.805,289.76,289760,0.2005,0.494,0.0,1,0.641,0.0798,-6.027,1,0.731,Say Goodbye,0.0363,266.5941,115.049,0.365,4,0.962,75KdMdPqZGO3FGNtpByM1p,0.408
2390,0.447,1,22050,Cheap Trick,0.634,270.77333,270773,0.33628,0.63,0.039,1,0.525,0.17,-8.277,0,0.657,Shelter,0.031,259.3785,118.628,0.803,4,0.933,6H3kDe7CGoWYBabAeVWGiD,0.489
2391,0.00103,1,22050,Cheap Trick,0.458,223.8,223800,0.14535,0.644,0.0,4,0.822,0.0701,-11.064,1,0.592,Southern Girls,0.032,216.46803,155.487,0.413,4,1.0,18IL1LfIsEHqmj17rnlw8K,0.616
2392,0.0232,1,22050,Cheap Trick,0.462,274.96,274960,0.11596,0.832,0.000579,2,0.555,0.177,-8.683,1,0.553,Speak Now Or Forever Hold Your Peace,0.0479,274.95999,115.85,0.688,4,1.0,1ZbsS6vNHjF6Y8pVg0FRzY,0.224
2393,0.39,1,22050,Cheap Trick,0.672,192.92245,192922,0.0,0.521,0.0,1,0.236,0.337,-6.445,1,0.357,Special One,0.0273,190.86222,103.267,0.15,3,0.661,39Q20GZHKK0IK8oKkhfxiJ,0.443
2394,0.00011,1,22050,Cheap Trick,0.236,222.04,222040,0.10444,0.847,0.000324,2,0.655,0.0985,-4.534,1,0.697,Standing On The Edge,0.0481,212.99084,168.707,0.035,4,0.107,5l2P0TBREso46wxFq4jQrI,0.376
2395,0.00416,1,22050,Cheap Trick,0.392,220.02667,220027,0.0,0.947,0.0226,2,0.845,0.315,-7.338,1,0.656,Stiff Competition,0.0595,210.78494,152.913,0.707,4,0.942,3KJ7rmrp8u37yJwx2zDsVH,0.559
2396,0.0173,1,22050,Cheap Trick,0.501,292.57333,292573,0.15628,0.637,0.00989,2,0.822,0.208,-7.523,1,0.934,Takin' Me Back,0.028,280.14875,116.099,0.813,4,0.998,2UDVkHUPmhgxtokzGsBm2y,0.484
2397,0.766,1,22050,Cheap Trick,0.61,211.08435,211084,0.0,0.287,0.0,9,0.672,0.103,-7.366,1,0.739,The Doctor,0.0354,201.66531,82.782,0.209,4,1.0,2cXATVqLE5BELCbWSHQKva,0.195
2398,0.525,1,22050,Cheap Trick,0.526,238.02667,238027,0.25628,0.358,0.0,4,0.088,0.0942,-7.239,0,0.283,The Flame,0.0243,222.54005,78.988,0.254,3,0.317,5MoDQWMDMaAGDEiWsJfeCi,0.4
2399,0.204,1,22050,Cheap Trick,0.336,143.22667,143227,0.19859,0.909,0.0211,4,0.202,0.333,-11.019,1,0.395,The House Is Rockin',0.039,137.5376,172.162,0.528,4,1.0,4BYmnYGNVBVm2JHVxFNMXj,0.956
2400,0.939,1,22050,Cheap Trick,0.424,217.36,217360,3.06503,0.0977,0.0,11,0.728,0.109,-13.594,1,0.696,This Time Around,0.0512,203.36617,132.08,0.019,5,0.996,75rUliprhl9tf4MjPyWBKJ,0.236
2401,0.107,1,22050,Cheap Trick,0.584,198.22667,198227,0.0,0.771,0.0,7,0.526,0.0844,-5.322,1,0.534,Tonight It's You,0.0514,187.45469,184.114,0.241,4,1.0,0ABHhxQTaluB94ohp2RLSr,0.686
2402,0.0124,1,22050,Cheap Trick,0.738,193.82667,193827,0.0,0.937,0.00206,9,0.687,0.0338,-7.788,0,0.301,Violins,0.0668,187.5824,131.994,0.974,4,1.0,0Jg602cHeMCnPez9baacIe,0.614
2403,0.234,1,22050,Cheap Trick,0.751,190.62667,190627,0.1727,0.501,0.112,5,0.892,0.0467,-12.151,1,0.758,Voices,0.0552,176.74449,167.058,0.974,4,1.0,4o6BgsqLIBViaGVbx5rbRk,0.902
2404,0.668,1,22050,Cheap Trick,0.676,170.16,170160,0.08118,0.692,0.00915,9,0.168,0.13,-13.093,1,0.246,Way Of The World,0.052,170.16,102.516,0.942,4,1.0,0RgcOUQg4qYAEt9RIdf3oB,0.799
2405,0.202,1,22050,Cheap Trick,0.649,318.29333,318293,0.20893,0.537,1.48e-05,2,0.0,0.0494,-13.635,1,0.257,When You Need Someone,0.0246,297.81333,102.834,0.148,4,1.0,27CtX6ofbkzZ18jYO68M7l,0.492
2406,0.208,1,22050,Cheap Trick,0.49,246.18667,246187,0.30549,0.516,0.0,7,0.015,0.101,-12.549,1,0.401,Wherever Would I Be,0.0265,224.00871,73.922,0.103,4,0.708,5u6tE49JDHC6qiA0d2Ci6i,0.22
2407,0.00163,1,22050,Cheap Trick,0.474,138.89333,138893,0.44698,0.889,0.476,11,0.613,0.0731,-13.166,1,0.583,Who D'king,0.0539,127.14667,134.709,0.819,4,1.0,7hpgkw5Lfu7Q57KjoPyOlR,0.616
2408,0.887,1,22050,Cheap Trick,0.611,264.66667,264667,0.22372,0.198,7.2e-05,9,0.566,0.0717,-14.768,0,0.0,Wild Wild Women,0.0293,261.10839,83.138,0.039,4,0.983,3djK3AhkRb0wRlVwWHaZdc,0.337
2409,0.254,1,22050,Cheap Trick,0.549,295.04,295040,0.1683,0.912,0.0478,7,0.392,0.127,-5.508,1,0.565,Woke Up With A Monster,0.0507,290.51646,104.745,0.802,4,1.0,5ZCsSiDSIBd8PeRHZTzcXG,0.715
2410,0.151,1,22050,Cheap Trick,0.768,268.30667,268307,0.0,0.838,0.0,8,0.587,0.0563,-7.325,0,0.591,Won't Take No For An Answer,0.0412,258.70512,118.029,0.834,4,0.996,7hPPNTgrna7E2Ees12ISqA,0.963
2411,0.273,1,22050,Cheap Trick,0.699,207.18667,207187,0.20313,0.592,0.0,6,0.824,0.202,-8.298,1,0.653,Words,0.262,207.18666,94.933,0.098,4,1.0,6brl7bwOHmGFkNw3MBqssT,0.589
2412,0.158,1,22050,Cheap Trick,0.637,261.54667,261547,0.15424,0.758,0.000788,4,0.777,0.265,-6.393,1,0.524,World's Greatest Lover,0.0296,253.35873,147.747,0.355,4,1.0,1GVMlaO5fBo0HVZWFawG9B,0.756
2413,0.273,1,22050,Cheap Trick,0.713,271.33333,271333,0.14494,0.678,0.0,5,0.127,0.149,-3.525,0,0.374,Writing On The Wall,0.102,265.37506,138.009,0.061,4,0.726,7H6ev70Weq6DdpZyyTmUXk,0.734
2414,0.0131,1,22050,Cheap Trick,0.314,137.33333,137333,0.19932,0.91,0.416,2,0.143,0.158,-3.943,1,0.366,Wrong All Along,0.136,137.33333,170.659,0.231,4,1.0,1e5v7YUMKsLJZh6EKyPQSI,0.37
2415,0.542,1,22050,Cheap Trick,0.509,270.30667,270307,0.2844,0.555,4.31e-06,7,0.377,0.0678,-5.6,1,0.659,Wrong Side Of Love,0.0385,254.78676,112.434,0.51,4,1.0,43cN7vrp1gSL1e0pdvVNxA,0.261
2416,0.0183,1,22050,Cheap Trick,0.894,250.37333,250373,0.23224,0.791,0.0,2,0.739,0.0388,-4.699,1,0.501,Yeah Yeah,0.112,247.10676,105.018,0.285,4,1.0,5rb9QrpfcKFHM1EUbSIurX,0.583
2417,2.84e-05,1,22050,Cheap Trick,0.223,197.78667,197787,0.25528,0.954,9.39e-05,9,0.278,0.128,-3.47,1,0.293,You Say Jump,0.168,197.78667,134.93,0.392,4,1.0,7aZ2AqSnr45SqNJOIbawWn,0.0438
2418,0.27,1,22050,Cheap Trick,0.527,224.4,224400,0.15664,0.649,0.0,8,0.709,0.0795,-5.484,1,0.664,You're All Talk,0.0259,212.99084,135.062,0.569,4,0.996,5EvU1tLCDPhT8Fm8dTSoEq,0.475
2419,0.218,1,22050,Cheap Trick,0.529,295.0,295000,0.18707,0.539,4.03e-05,0,0.745,0.175,-9.418,1,0.875,Y.O.Y.O.Y,0.0223,284.22966,98.845,0.797,4,1.0,3j9QDeinT71CmDZaT6CYkL,0.451
2420,0.185,1,22050,Cher,0.347,235.0,235000,3.47138,0.671,0.0122,1,0.77,0.368,-7.293,1,0.718,A Beautiful Story,0.034,221.57061,176.691,0.25,4,1.0,6xKos15gJxZ9J3Q9qnSUU5,0.403
2421,0.49,1,22050,Cher,0.581,160.66667,160667,0.10304,0.374,4.38e-05,4,0.734,0.127,-9.415,0,0.62,A World Without Heroes,0.0361,151.13868,115.292,0.514,4,0.993,2bCBrhZdfdHnDucyQcyp42,0.379
2422,0.169,1,22050,Cher,0.811,182.60952,182610,0.0,0.529,0.894,9,0.273,0.121,-12.682,0,0.274,A Young Girl,0.098,182.60953,92.012,0.748,4,1.0,4cvCx4AoOBXOIXAU9mUasy,0.47
2423,0.000263,1,22050,Cher,0.443,219.77333,219773,3.36109,0.991,0.00162,11,0.311,0.153,-4.103,0,0.317,After All,0.126,212.15492,77.024,0.117,4,0.697,18Evt7Fj2fyIEPcYMICP5B,0.251
2424,0.044,1,22050,Cher,0.629,181.09333,181093,0.23297,0.877,0.0,0,1.0,0.345,-5.902,1,0.832,Alfie,0.0826,176.82576,142.006,0.973,4,1.0,0pIM7qcu5cOjqwFEFqbVn1,0.966
2425,0.0877,1,22050,Cher,0.444,207.07556,207076,0.19537,0.792,3.01e-06,0,0.651,0.14,-5.065,1,0.733,Alive Again,0.0345,196.31891,171.823,0.548,4,0.995,7IPldKTGN7pssmDl66DrMG,0.488
2426,0.285,1,22050,Cher,0.621,273.02667,273027,0.12231,0.504,0.0,1,0.551,0.103,-8.001,1,0.684,All Because Of You,0.0314,261.21288,119.923,0.521,4,0.998,4qhkS0lRL2GgDxpuIr2Mbb,0.161
2427,0.0754,1,22050,Cher,0.472,190.0,190000,1.06295,0.697,1.85e-05,9,0.361,0.0361,-11.083,1,0.416,All I Ever Need Is You,0.0523,180.48871,184.885,0.307,4,1.0,0Lg4K8eyXWPg4WGoCYeczg,0.81
2428,0.793,1,22050,Cher,0.327,245.96,245960,0.0,0.434,0.0,9,0.994,0.0942,-7.007,1,0.826,All I Really Want To Do,0.0318,235.27619,178.539,0.524,3,0.812,2JcAqr3fUWIFZWPa9rjkwm,0.343
2429,0.323,1,22050,Cher,0.56,203.01333,203013,0.18762,0.302,0.0,3,0.522,0.0602,-13.504,1,0.538,Apples Don't Fall Far From The Tree,0.0285,191.9942,129.958,0.447,4,0.982,5LcQNPxDedou7XB4jOY9qE,0.531
2430,0.501,1,22050,Cher,0.521,187.34667,187347,0.47565,0.39,0.0,2,0.838,0.0419,-12.802,1,0.647,Band Of Thieves (Chastity's Song),0.0764,177.31338,154.653,0.256,4,0.937,06oGqDfr3FeqxGks1mZ9CL,0.816
2431,0.259,1,22050,Cher,0.715,283.32077,283321,0.0,0.529,7.48e-06,11,0.347,0.128,-9.019,0,0.429,Bang-Bang,0.0507,275.37125,148.037,0.438,4,1.0,1pF74yw15wXk12A1NPVWHD,0.467
2432,0.0282,1,22050,Cher,0.19,316.33333,316333,0.0,0.641,0.0581,7,0.704,0.323,-13.813,1,0.738,Behind The Door,0.0573,301.65043,90.045,0.272,4,0.997,7EucoxqiQUYeftPwee0PGR,0.207
2433,0.296,1,22050,Cher,0.218,82.10145,82101,2.2059,0.0455,0.929,0,0.12,0.0852,-19.908,1,0.647,Born With The Hunger,0.0405,82.10145,59.896,0.0,3,0.8,705YsjoSivKXtXKALz7zI8,0.0394
2434,0.551,1,22050,Cher,0.611,120.74998,120750,0.0,0.456,1.45e-06,6,0.361,0.396,-9.624,0,0.434,Borrowed Time,0.06,116.27973,120.01,0.584,4,0.936,6T2mmu1pbqUDb0PYr2ca09,0.152
2435,0.00216,1,22050,Cher,0.606,206.84,206840,0.0,0.924,3.3e-06,11,0.622,0.24,-4.531,0,0.551,Boys Girls,0.0349,201.91492,144.998,0.693,4,1.0,2wEjPgOCEczmjlvq60LyQi,0.965
2436,0.82,1,22050,Cher,0.29,220.96,220960,0.21111,0.31,0.0,8,0.915,0.0916,-11.604,1,0.843,But I Can't Love You More,0.0301,210.23927,183.547,0.335,3,0.827,78ge3xl0JZLHyhx7CwcqzU,0.405
2437,0.357,1,22050,Cher,0.398,264.33333,264333,0.45601,0.27,1.2e-06,2,0.728,0.105,-12.681,1,0.788,By Love I Mean,0.027,252.68535,147.915,0.116,4,0.982,5lr1KBnPBnT9qPF0IlV5gP,0.382
2438,0.521,1,22050,Cher,0.415,185.481,185481,0.0,0.43,0.0,0,0.41,0.215,-12.414,0,0.475,Carousel Man,0.0363,170.43447,127.803,0.639,4,1.0,20oo4AnsdjaWKIhzwy8sdV,0.656
2439,0.18,1,22050,Cher,0.749,228.17333,228173,0.38785,0.779,0.0993,7,0.576,0.0538,-5.786,1,0.619,Could've Been You,0.0845,225.22195,109.429,0.732,4,1.0,6PNz453uZMEmXArP0iDKAl,0.844
2440,0.377,1,22050,Cher,0.901,222.92,222920,0.14512,0.354,9.87e-06,11,0.621,0.0752,-10.153,0,0.608,Cry Myself To Sleep,0.0323,207.40644,115.335,0.844,4,1.0,1CKNO5Wge4h8ua5hLH4FGj,0.878
2441,2.99e-05,1,22050,Cher,0.645,289.01333,289013,0.07542,0.768,4.49e-05,8,0.32,0.276,-6.211,1,0.418,Dark Lady,0.036,276.08526,120.966,0.794,4,1.0,4ye3W4xNyQkIItKp01QbLM,0.0986
2442,0.235,1,22050,Cher,0.638,197.65333,197653,0.23805,0.753,2.76e-06,4,0.691,0.102,-5.373,1,0.632,Dixie Girl,0.0272,188.05841,126.508,1.0,4,0.995,5PeyzmahaWeXVAS9jAXHoz,0.658
2443,0.065,1,22050,Cher,0.258,187.29333,187293,2.12463,0.919,0.0,9,0.695,0.279,-6.927,1,0.583,Don't Hide Your Love,0.0809,175.241,93.62,0.141,4,0.953,1lfjTOtTRUDkzcmahA4lcs,0.636
